surface_form,match_kind,canonical_display_name,canonical_name,concept_id,entity_type,stakeholder_role,parent_display_name,org_level,industry_code,match_mode,is_active
cơ quan chủ quản lao động,variant,Cụm cơ quan quản lý ngành lao động,Cụm cơ quan quản lý ngành lao động,gov:org:cum_co_quan_quan_ly_nganh_lao_ong,organization,REGULATOR,Lao động,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành an sinh xã hội,official,Cụm cơ quan quản lý ngành an sinh xã hội,Cụm cơ quan quản lý ngành an sinh xã hội,gov:org:cum_co_quan_quan_ly_nganh_an_sinh_xa_hoi,organization,REGULATOR,An sinh,trung_uong,ENERGY,contains,TRUE
co quan quan ly an sinh xa hoi,variant,Cụm cơ quan quản lý ngành an sinh xã hội,Cụm cơ quan quản lý ngành an sinh xã hội,gov:org:cum_co_quan_quan_ly_nganh_an_sinh_xa_hoi,organization,REGULATOR,An sinh,trung_uong,ENERGY,contains,TRUE
quản lý an sinh xã hội,variant,Cụm cơ quan quản lý ngành an sinh xã hội,Cụm cơ quan quản lý ngành an sinh xã hội,gov:org:cum_co_quan_quan_ly_nganh_an_sinh_xa_hoi,organization,REGULATOR,An sinh,trung_uong,ENERGY,contains,TRUE
bo so phong bao tro xa hoi,variant,Cụm cơ quan quản lý ngành an sinh xã hội,Cụm cơ quan quản lý ngành an sinh xã hội,gov:org:cum_co_quan_quan_ly_nganh_an_sinh_xa_hoi,organization,REGULATOR,An sinh,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản an sinh,variant,Cụm cơ quan quản lý ngành an sinh xã hội,Cụm cơ quan quản lý ngành an sinh xã hội,gov:org:cum_co_quan_quan_ly_nganh_an_sinh_xa_hoi,organization,REGULATOR,An sinh,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành khoa học công nghệ,official,Cụm cơ quan quản lý ngành khoa học công nghệ,Cụm cơ quan quản lý ngành khoa học công nghệ,gov:org:cum_co_quan_quan_ly_nganh_khoa_hoc_cong_nghe,organization,REGULATOR,Khoa học công nghệ,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh khoa hoc cong nghe,variant,Cụm cơ quan quản lý ngành khoa học công nghệ,Cụm cơ quan quản lý ngành khoa học công nghệ,gov:org:cum_co_quan_quan_ly_nganh_khoa_hoc_cong_nghe,organization,REGULATOR,Khoa học công nghệ,trung_uong,ENERGY,contains,TRUE
quản lý khoa học công nghệ,variant,Cụm cơ quan quản lý ngành khoa học công nghệ,Cụm cơ quan quản lý ngành khoa học công nghệ,gov:org:cum_co_quan_quan_ly_nganh_khoa_hoc_cong_nghe,organization,REGULATOR,Khoa học công nghệ,trung_uong,ENERGY,contains,TRUE
bo so phong khcn,variant,Cụm cơ quan quản lý ngành khoa học công nghệ,Cụm cơ quan quản lý ngành khoa học công nghệ,gov:org:cum_co_quan_quan_ly_nganh_khoa_hoc_cong_nghe,organization,REGULATOR,Khoa học công nghệ,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản khoa học công nghệ,variant,Cụm cơ quan quản lý ngành khoa học công nghệ,Cụm cơ quan quản lý ngành khoa học công nghệ,gov:org:cum_co_quan_quan_ly_nganh_khoa_hoc_cong_nghe,organization,REGULATOR,Khoa học công nghệ,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành thông tin truyền thông,official,Cụm cơ quan quản lý ngành thông tin truyền thông,Cụm cơ quan quản lý ngành thông tin truyền thông,gov:org:cum_co_quan_quan_ly_nganh_thong_tin_truyen_thong,organization,REGULATOR,Thông tin truyền thông,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh thong tin truyen thong,variant,Cụm cơ quan quản lý ngành thông tin truyền thông,Cụm cơ quan quản lý ngành thông tin truyền thông,gov:org:cum_co_quan_quan_ly_nganh_thong_tin_truyen_thong,organization,REGULATOR,Thông tin truyền thông,trung_uong,ENERGY,contains,TRUE
quản lý thông tin truyền thông,variant,Cụm cơ quan quản lý ngành thông tin truyền thông,Cụm cơ quan quản lý ngành thông tin truyền thông,gov:org:cum_co_quan_quan_ly_nganh_thong_tin_truyen_thong,organization,REGULATOR,Thông tin truyền thông,trung_uong,ENERGY,contains,TRUE
bo so phong tttt,variant,Cụm cơ quan quản lý ngành thông tin truyền thông,Cụm cơ quan quản lý ngành thông tin truyền thông,gov:org:cum_co_quan_quan_ly_nganh_thong_tin_truyen_thong,organization,REGULATOR,Thông tin truyền thông,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản truyền thông,variant,Cụm cơ quan quản lý ngành thông tin truyền thông,Cụm cơ quan quản lý ngành thông tin truyền thông,gov:org:cum_co_quan_quan_ly_nganh_thong_tin_truyen_thong,organization,REGULATOR,Thông tin truyền thông,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành ngoại giao,official,Cụm cơ quan quản lý ngành ngoại giao,Cụm cơ quan quản lý ngành ngoại giao,gov:org:cum_co_quan_quan_ly_nganh_ngoai_giao,organization,REGULATOR,Ngoại giao,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh ngoai giao,variant,Cụm cơ quan quản lý ngành ngoại giao,Cụm cơ quan quản lý ngành ngoại giao,gov:org:cum_co_quan_quan_ly_nganh_ngoai_giao,organization,REGULATOR,Ngoại giao,trung_uong,ENERGY,contains,TRUE
quản lý đối ngoại,variant,Cụm cơ quan quản lý ngành ngoại giao,Cụm cơ quan quản lý ngành ngoại giao,gov:org:cum_co_quan_quan_ly_nganh_ngoai_giao,organization,REGULATOR,Ngoại giao,trung_uong,ENERGY,contains,TRUE
bo so phong doi ngoai,variant,Cụm cơ quan quản lý ngành ngoại giao,Cụm cơ quan quản lý ngành ngoại giao,gov:org:cum_co_quan_quan_ly_nganh_ngoai_giao,organization,REGULATOR,Ngoại giao,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản ngoại giao,variant,Cụm cơ quan quản lý ngành ngoại giao,Cụm cơ quan quản lý ngành ngoại giao,gov:org:cum_co_quan_quan_ly_nganh_ngoai_giao,organization,REGULATOR,Ngoại giao,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành quốc phòng,official,Cụm cơ quan quản lý ngành quốc phòng,Cụm cơ quan quản lý ngành quốc phòng,gov:org:cum_co_quan_quan_ly_nganh_quoc_phong,organization,REGULATOR,Quốc phòng,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh quoc phong,variant,Cụm cơ quan quản lý ngành quốc phòng,Cụm cơ quan quản lý ngành quốc phòng,gov:org:cum_co_quan_quan_ly_nganh_quoc_phong,organization,REGULATOR,Quốc phòng,trung_uong,ENERGY,contains,TRUE
quản lý quốc phòng,variant,Cụm cơ quan quản lý ngành quốc phòng,Cụm cơ quan quản lý ngành quốc phòng,gov:org:cum_co_quan_quan_ly_nganh_quoc_phong,organization,REGULATOR,Quốc phòng,trung_uong,ENERGY,contains,TRUE
bo chi huy quan su,variant,Cụm cơ quan quản lý ngành quốc phòng,Cụm cơ quan quản lý ngành quốc phòng,gov:org:cum_co_quan_quan_ly_nganh_quoc_phong,organization,REGULATOR,Quốc phòng,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản quốc phòng,variant,Cụm cơ quan quản lý ngành quốc phòng,Cụm cơ quan quản lý ngành quốc phòng,gov:org:cum_co_quan_quan_ly_nganh_quoc_phong,organization,REGULATOR,Quốc phòng,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành an ninh,official,Cụm cơ quan quản lý ngành an ninh,Cụm cơ quan quản lý ngành an ninh,gov:org:cum_co_quan_quan_ly_nganh_an_ninh,organization,REGULATOR,An ninh,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh an ninh,variant,Cụm cơ quan quản lý ngành an ninh,Cụm cơ quan quản lý ngành an ninh,gov:org:cum_co_quan_quan_ly_nganh_an_ninh,organization,REGULATOR,An ninh,trung_uong,ENERGY,contains,TRUE
quản lý an ninh,variant,Cụm cơ quan quản lý ngành an ninh,Cụm cơ quan quản lý ngành an ninh,gov:org:cum_co_quan_quan_ly_nganh_an_ninh,organization,REGULATOR,An ninh,trung_uong,ENERGY,contains,TRUE
công an các cấp,variant,Cụm cơ quan quản lý ngành an ninh,Cụm cơ quan quản lý ngành an ninh,gov:org:cum_co_quan_quan_ly_nganh_an_ninh,organization,REGULATOR,An ninh,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản an ninh,variant,Cụm cơ quan quản lý ngành an ninh,Cụm cơ quan quản lý ngành an ninh,gov:org:cum_co_quan_quan_ly_nganh_an_ninh,organization,REGULATOR,An ninh,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành tư pháp,official,Cụm cơ quan quản lý ngành tư pháp,Cụm cơ quan quản lý ngành tư pháp,gov:org:cum_co_quan_quan_ly_nganh_tu_phap,organization,REGULATOR,Tư pháp,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh tu phap,variant,Cụm cơ quan quản lý ngành tư pháp,Cụm cơ quan quản lý ngành tư pháp,gov:org:cum_co_quan_quan_ly_nganh_tu_phap,organization,REGULATOR,Tư pháp,trung_uong,ENERGY,contains,TRUE
quản lý tư pháp,variant,Cụm cơ quan quản lý ngành tư pháp,Cụm cơ quan quản lý ngành tư pháp,gov:org:cum_co_quan_quan_ly_nganh_tu_phap,organization,REGULATOR,Tư pháp,trung_uong,ENERGY,contains,TRUE
bo so phong tu phap,variant,Cụm cơ quan quản lý ngành tư pháp,Cụm cơ quan quản lý ngành tư pháp,gov:org:cum_co_quan_quan_ly_nganh_tu_phap,organization,REGULATOR,Tư pháp,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản tư pháp,variant,Cụm cơ quan quản lý ngành tư pháp,Cụm cơ quan quản lý ngành tư pháp,gov:org:cum_co_quan_quan_ly_nganh_tu_phap,organization,REGULATOR,Tư pháp,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành nội vụ,official,Cụm cơ quan quản lý ngành nội vụ,Cụm cơ quan quản lý ngành nội vụ,gov:org:cum_co_quan_quan_ly_nganh_noi_vu,organization,REGULATOR,Nội vụ,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh noi vu,variant,Cụm cơ quan quản lý ngành nội vụ,Cụm cơ quan quản lý ngành nội vụ,gov:org:cum_co_quan_quan_ly_nganh_noi_vu,organization,REGULATOR,Nội vụ,trung_uong,ENERGY,contains,TRUE
quản lý nội vụ,variant,Cụm cơ quan quản lý ngành nội vụ,Cụm cơ quan quản lý ngành nội vụ,gov:org:cum_co_quan_quan_ly_nganh_noi_vu,organization,REGULATOR,Nội vụ,trung_uong,ENERGY,contains,TRUE
bo so phong noi vu,variant,Cụm cơ quan quản lý ngành nội vụ,Cụm cơ quan quản lý ngành nội vụ,gov:org:cum_co_quan_quan_ly_nganh_noi_vu,organization,REGULATOR,Nội vụ,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản nội vụ,variant,Cụm cơ quan quản lý ngành nội vụ,Cụm cơ quan quản lý ngành nội vụ,gov:org:cum_co_quan_quan_ly_nganh_noi_vu,organization,REGULATOR,Nội vụ,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành quy hoạch,official,Cụm cơ quan quản lý ngành quy hoạch,Cụm cơ quan quản lý ngành quy hoạch,gov:org:cum_co_quan_quan_ly_nganh_quy_hoach,organization,REGULATOR,Quy hoạch,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh quy hoach,variant,Cụm cơ quan quản lý ngành quy hoạch,Cụm cơ quan quản lý ngành quy hoạch,gov:org:cum_co_quan_quan_ly_nganh_quy_hoach,organization,REGULATOR,Quy hoạch,trung_uong,ENERGY,contains,TRUE
quản lý quy hoạch,variant,Cụm cơ quan quản lý ngành quy hoạch,Cụm cơ quan quản lý ngành quy hoạch,gov:org:cum_co_quan_quan_ly_nganh_quy_hoach,organization,REGULATOR,Quy hoạch,trung_uong,ENERGY,contains,TRUE
quản lý kế hoạch quy hoạch,variant,Cụm cơ quan quản lý ngành quy hoạch,Cụm cơ quan quản lý ngành quy hoạch,gov:org:cum_co_quan_quan_ly_nganh_quy_hoach,organization,REGULATOR,Quy hoạch,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản quy hoạch,variant,Cụm cơ quan quản lý ngành quy hoạch,Cụm cơ quan quản lý ngành quy hoạch,gov:org:cum_co_quan_quan_ly_nganh_quy_hoach,organization,REGULATOR,Quy hoạch,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành đầu tư,official,Cụm cơ quan quản lý ngành đầu tư,Cụm cơ quan quản lý ngành đầu tư,gov:org:cum_co_quan_quan_ly_nganh_au_tu,organization,REGULATOR,Đầu tư,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh dau tu,variant,Cụm cơ quan quản lý ngành đầu tư,Cụm cơ quan quản lý ngành đầu tư,gov:org:cum_co_quan_quan_ly_nganh_au_tu,organization,REGULATOR,Đầu tư,trung_uong,ENERGY,contains,TRUE
quản lý đầu tư,variant,Cụm cơ quan quản lý ngành đầu tư,Cụm cơ quan quản lý ngành đầu tư,gov:org:cum_co_quan_quan_ly_nganh_au_tu,organization,REGULATOR,Đầu tư,trung_uong,ENERGY,contains,TRUE
bo so phong dau tu,variant,Cụm cơ quan quản lý ngành đầu tư,Cụm cơ quan quản lý ngành đầu tư,gov:org:cum_co_quan_quan_ly_nganh_au_tu,organization,REGULATOR,Đầu tư,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản đầu tư,variant,Cụm cơ quan quản lý ngành đầu tư,Cụm cơ quan quản lý ngành đầu tư,gov:org:cum_co_quan_quan_ly_nganh_au_tu,organization,REGULATOR,Đầu tư,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành hạ tầng,official,Cụm cơ quan quản lý ngành hạ tầng,Cụm cơ quan quản lý ngành hạ tầng,gov:org:cum_co_quan_quan_ly_nganh_ha_tang,organization,REGULATOR,Hạ tầng,trung_uong,ENERGY,contains,TRUE
co quan quan ly nganh ha tang,variant,Cụm cơ quan quản lý ngành hạ tầng,Cụm cơ quan quản lý ngành hạ tầng,gov:org:cum_co_quan_quan_ly_nganh_ha_tang,organization,REGULATOR,Hạ tầng,trung_uong,ENERGY,contains,TRUE
quản lý hạ tầng,variant,Cụm cơ quan quản lý ngành hạ tầng,Cụm cơ quan quản lý ngành hạ tầng,gov:org:cum_co_quan_quan_ly_nganh_ha_tang,organization,REGULATOR,Hạ tầng,trung_uong,ENERGY,contains,TRUE
bo so phong ha tang,variant,Cụm cơ quan quản lý ngành hạ tầng,Cụm cơ quan quản lý ngành hạ tầng,gov:org:cum_co_quan_quan_ly_nganh_ha_tang,organization,REGULATOR,Hạ tầng,trung_uong,ENERGY,contains,TRUE
hệ thống hạ tầng kỹ thuật,variant,Cụm cơ quan quản lý ngành hạ tầng,Cụm cơ quan quản lý ngành hạ tầng,gov:org:cum_co_quan_quan_ly_nganh_ha_tang,organization,REGULATOR,Hạ tầng,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành cấp thoát nước,official,Cụm cơ quan quản lý ngành cấp thoát nước,Cụm cơ quan quản lý ngành cấp thoát nước,gov:org:cum_co_quan_quan_ly_nganh_cap_thoat_nuoc,organization,REGULATOR,Cấp thoát nước,trung_uong,ENERGY,contains,TRUE
co quan quan ly cap thoat nuoc,variant,Cụm cơ quan quản lý ngành cấp thoát nước,Cụm cơ quan quản lý ngành cấp thoát nước,gov:org:cum_co_quan_quan_ly_nganh_cap_thoat_nuoc,organization,REGULATOR,Cấp thoát nước,trung_uong,ENERGY,contains,TRUE
quản lý cấp thoát nước,variant,Cụm cơ quan quản lý ngành cấp thoát nước,Cụm cơ quan quản lý ngành cấp thoát nước,gov:org:cum_co_quan_quan_ly_nganh_cap_thoat_nuoc,organization,REGULATOR,Cấp thoát nước,trung_uong,ENERGY,contains,TRUE
hạ tầng nước sạch,variant,Cụm cơ quan quản lý ngành cấp thoát nước,Cụm cơ quan quản lý ngành cấp thoát nước,gov:org:cum_co_quan_quan_ly_nganh_cap_thoat_nuoc,organization,REGULATOR,Cấp thoát nước,trung_uong,ENERGY,contains,TRUE
bo so phong nuoc sach,variant,Cụm cơ quan quản lý ngành cấp thoát nước,Cụm cơ quan quản lý ngành cấp thoát nước,gov:org:cum_co_quan_quan_ly_nganh_cap_thoat_nuoc,organization,REGULATOR,Cấp thoát nước,trung_uong,ENERGY,contains,TRUE
cơ quan quản lý ngành an toàn thực phẩm,official,Cụm cơ quan quản lý ngành an toàn thực phẩm,Cụm cơ quan quản lý ngành an toàn thực phẩm,gov:org:cum_co_quan_quan_ly_nganh_an_toan_thuc_pham,organization,REGULATOR,ATTP,trung_uong,ENERGY,contains,TRUE
co quan quan ly an toan thuc pham,variant,Cụm cơ quan quản lý ngành an toàn thực phẩm,Cụm cơ quan quản lý ngành an toàn thực phẩm,gov:org:cum_co_quan_quan_ly_nganh_an_toan_thuc_pham,organization,REGULATOR,ATTP,trung_uong,ENERGY,contains,TRUE
quản lý an toàn thực phẩm,variant,Cụm cơ quan quản lý ngành an toàn thực phẩm,Cụm cơ quan quản lý ngành an toàn thực phẩm,gov:org:cum_co_quan_quan_ly_nganh_an_toan_thuc_pham,organization,REGULATOR,ATTP,trung_uong,ENERGY,contains,TRUE
bo so phong attp,variant,Cụm cơ quan quản lý ngành an toàn thực phẩm,Cụm cơ quan quản lý ngành an toàn thực phẩm,gov:org:cum_co_quan_quan_ly_nganh_an_toan_thuc_pham,organization,REGULATOR,ATTP,trung_uong,ENERGY,contains,TRUE
cơ quan chủ quản thực phẩm,variant,Cụm cơ quan quản lý ngành an toàn thực phẩm,Cụm cơ quan quản lý ngành an toàn thực phẩm,gov:org:cum_co_quan_quan_ly_nganh_an_toan_thuc_pham,organization,REGULATOR,ATTP,trung_uong,ENERGY,contains,TRUE
chính quyền các cấp,canonical,chính quyền các cấp,chính quyền các cấp,gov:org:chinh_quyen_cac_cap,organization,REGULATOR,Generic,tinh,ENERGY,contains,TRUE
chinh quyen cac cap,variant,chính quyền các cấp,chính quyền các cấp,gov:org:chinh_quyen_cac_cap,organization,REGULATOR,Generic,tinh,ENERGY,contains,TRUE
hệ thống chính trị,canonical,hệ thống chính trị,hệ thống chính trị,gov:org:he_thong_chinh_tri,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
he thong chinh tri,variant,hệ thống chính trị,hệ thống chính trị,gov:org:he_thong_chinh_tri,organization,REGULATOR,Generic,trung_uong,ENERGY,contains,TRUE
bộ ngành địa phương,canonical,bộ ngành địa phương,bộ ngành địa phương,gov:org:bo_nganh_ia_phuong,organization,REGULATOR,Generic,tinh,ENERGY,contains,TRUE
bo nganh dia phuong,variant,bộ ngành địa phương,bộ ngành địa phương,gov:org:bo_nganh_ia_phuong,organization,REGULATOR,Generic,tinh,ENERGY,contains,TRUE
Tòa án nhân dân tối cao,canonical,Tòa án nhân dân tối cao,Tòa án nhân dân tối cao,gov:org:toa_an_nhan_dan_toi_cao,organization,REGULATOR,Tư pháp/Kiểm toán,trung_uong,ENERGY,contains,TRUE
TANDTC,abbrev,Tòa án nhân dân tối cao,Tòa án nhân dân tối cao,gov:org:toa_an_nhan_dan_toi_cao,organization,REGULATOR,Tư pháp/Kiểm toán,trung_uong,ENERGY,contains,TRUE
toa an nhan dan toi cao,variant,Tòa án nhân dân tối cao,Tòa án nhân dân tối cao,gov:org:toa_an_nhan_dan_toi_cao,organization,REGULATOR,Tư pháp/Kiểm toán,trung_uong,ENERGY,contains,TRUE
Viện Kiểm sát nhân dân tối cao,canonical,Viện Kiểm sát nhân dân tối cao,Viện Kiểm sát nhân dân tối cao,gov:org:vien_kiem_sat_nhan_dan_toi_cao,organization,REGULATOR,Tư pháp/Kiểm toán,trung_uong,ENERGY,contains,TRUE
VKSNDTC,variant,Viện Kiểm sát nhân dân tối cao,Viện Kiểm sát nhân dân tối cao,gov:org:vien_kiem_sat_nhan_dan_toi_cao,organization,REGULATOR,Tư pháp/Kiểm toán,trung_uong,ENERGY,contains,TRUE
